;year_month;uf;product;unit;volume;created_at
7141;2017-02-01;ACRE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7142;2017-03-01;ACRE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7143;2017-04-01;ACRE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7144;2017-05-01;ACRE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7145;2017-06-01;ACRE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7146;2017-07-01;ACRE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7147;2017-08-01;ACRE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7148;2017-09-01;ACRE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7149;2017-10-01;ACRE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7150;2017-11-01;ACRE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7151;2017-12-01;ACRE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7152;2017-01-01;AMAZONAS;ÓLEO DIESEL S-1800;(m3);22383.354;2022-09-12 23:11:30.887749
7153;2017-02-01;AMAZONAS;ÓLEO DIESEL S-1800;(m3);28552.455;2022-09-12 23:11:30.887749
7154;2017-03-01;AMAZONAS;ÓLEO DIESEL S-1800;(m3);8111.411;2022-09-12 23:11:30.887749
7155;2017-04-01;AMAZONAS;ÓLEO DIESEL S-1800;(m3);15154.03;2022-09-12 23:11:30.887749
7156;2017-05-01;AMAZONAS;ÓLEO DIESEL S-1800;(m3);35119.034;2022-09-12 23:11:30.887749
7157;2017-06-01;AMAZONAS;ÓLEO DIESEL S-1800;(m3);42191.883;2022-09-12 23:11:30.887749
7158;2017-07-01;AMAZONAS;ÓLEO DIESEL S-1800;(m3);42542.314;2022-09-12 23:11:30.887749
7159;2017-08-01;AMAZONAS;ÓLEO DIESEL S-1800;(m3);53985.517;2022-09-12 23:11:30.887749
7160;2017-09-01;AMAZONAS;ÓLEO DIESEL S-1800;(m3);61948.95;2022-09-12 23:11:30.887749
7161;2017-10-01;AMAZONAS;ÓLEO DIESEL S-1800;(m3);39875.351;2022-09-12 23:11:30.887749
7162;2017-11-01;AMAZONAS;ÓLEO DIESEL S-1800;(m3);38908.364;2022-09-12 23:11:30.887749
7163;2017-12-01;AMAZONAS;ÓLEO DIESEL S-1800;(m3);54221.529;2022-09-12 23:11:30.887749
7164;2017-01-01;RORAIMA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7165;2017-02-01;RORAIMA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7166;2017-03-01;RORAIMA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7167;2017-04-01;RORAIMA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7168;2017-05-01;RORAIMA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7169;2017-06-01;RORAIMA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7170;2017-07-01;RORAIMA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7171;2017-08-01;RORAIMA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7172;2017-09-01;RORAIMA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7173;2017-10-01;RORAIMA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7174;2017-11-01;RORAIMA;ÓLEO DIESEL S-1800;(m3);830.0;2022-09-12 23:11:30.887749
7175;2017-12-01;RORAIMA;ÓLEO DIESEL S-1800;(m3);60.0;2022-09-12 23:11:30.887749
7176;2017-01-01;PARÁ;ÓLEO DIESEL S-1800;(m3);4629.574;2022-09-12 23:11:30.887749
7177;2017-02-01;PARÁ;ÓLEO DIESEL S-1800;(m3);32.0;2022-09-12 23:11:30.887749
7178;2017-03-01;PARÁ;ÓLEO DIESEL S-1800;(m3);5.0;2022-09-12 23:11:30.887749
7179;2017-04-01;PARÁ;ÓLEO DIESEL S-1800;(m3);30.0;2022-09-12 23:11:30.887749
7180;2017-05-01;PARÁ;ÓLEO DIESEL S-1800;(m3);275.0;2022-09-12 23:11:30.887749
7181;2017-06-01;PARÁ;ÓLEO DIESEL S-1800;(m3);64.0;2022-09-12 23:11:30.887749
7182;2017-07-01;PARÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7183;2017-08-01;PARÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7184;2017-09-01;PARÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7185;2017-10-01;PARÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7186;2017-11-01;PARÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7187;2017-12-01;PARÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7188;2017-01-01;AMAPÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7189;2017-02-01;AMAPÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7190;2017-03-01;AMAPÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7191;2017-04-01;AMAPÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7192;2017-05-01;AMAPÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7193;2017-06-01;AMAPÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7194;2017-07-01;AMAPÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7195;2017-08-01;AMAPÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7196;2017-09-01;AMAPÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7197;2017-10-01;AMAPÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7198;2017-11-01;AMAPÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7199;2017-12-01;AMAPÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7200;2017-01-01;TOCANTINS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7201;2017-02-01;TOCANTINS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7202;2017-03-01;TOCANTINS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7203;2017-04-01;TOCANTINS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7204;2017-05-01;TOCANTINS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7205;2017-06-01;TOCANTINS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7206;2017-07-01;TOCANTINS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7207;2017-08-01;TOCANTINS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7208;2017-09-01;TOCANTINS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7209;2017-10-01;TOCANTINS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7210;2017-11-01;TOCANTINS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7211;2017-12-01;TOCANTINS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7212;2017-01-01;MARANHÃO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7213;2017-02-01;MARANHÃO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7214;2017-03-01;MARANHÃO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7215;2017-04-01;MARANHÃO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7216;2017-05-01;MARANHÃO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7217;2017-06-01;MARANHÃO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7218;2017-07-01;MARANHÃO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7219;2017-08-01;MARANHÃO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7220;2017-09-01;MARANHÃO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7221;2017-10-01;MARANHÃO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7222;2017-11-01;MARANHÃO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7223;2017-12-01;MARANHÃO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7224;2017-01-01;PIAUÍ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7225;2017-02-01;PIAUÍ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7226;2017-03-01;PIAUÍ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7227;2017-04-01;PIAUÍ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7228;2017-05-01;PIAUÍ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7229;2017-06-01;PIAUÍ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7230;2017-07-01;PIAUÍ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7231;2017-08-01;PIAUÍ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7232;2017-09-01;PIAUÍ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7233;2017-10-01;PIAUÍ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7234;2017-11-01;PIAUÍ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7235;2017-12-01;PIAUÍ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7236;2017-01-01;CEARÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7237;2017-02-01;CEARÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7238;2017-03-01;CEARÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7239;2017-04-01;CEARÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7240;2017-05-01;CEARÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7241;2017-06-01;CEARÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7242;2017-07-01;CEARÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7243;2017-08-01;CEARÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7244;2017-09-01;CEARÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7245;2017-10-01;CEARÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7246;2017-11-01;CEARÁ;ÓLEO DIESEL S-1800;(m3);10.0;2022-09-12 23:11:30.887749
7247;2017-12-01;CEARÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7248;2017-01-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7249;2017-02-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7250;2017-03-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7251;2017-04-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7252;2017-05-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7253;2017-06-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7254;2017-07-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7255;2017-08-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7256;2017-09-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7257;2017-10-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7258;2017-11-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7259;2017-12-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7260;2017-01-01;PARAÍBA;ÓLEO DIESEL S-1800;(m3);180.0;2022-09-12 23:11:30.887749
7261;2017-02-01;PARAÍBA;ÓLEO DIESEL S-1800;(m3);80.0;2022-09-12 23:11:30.887749
7262;2017-03-01;PARAÍBA;ÓLEO DIESEL S-1800;(m3);180.0;2022-09-12 23:11:30.887749
7263;2017-04-01;PARAÍBA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7264;2017-05-01;PARAÍBA;ÓLEO DIESEL S-1800;(m3);60.0;2022-09-12 23:11:30.887749
7265;2017-06-01;PARAÍBA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7266;2017-07-01;PARAÍBA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7267;2017-08-01;PARAÍBA;ÓLEO DIESEL S-1800;(m3);30.0;2022-09-12 23:11:30.887749
7268;2017-09-01;PARAÍBA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7269;2017-10-01;PARAÍBA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7270;2017-11-01;PARAÍBA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7271;2017-12-01;PARAÍBA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7272;2017-01-01;PERNAMBUCO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7273;2017-02-01;PERNAMBUCO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7274;2017-03-01;PERNAMBUCO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7275;2017-04-01;PERNAMBUCO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7276;2017-05-01;PERNAMBUCO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7277;2017-06-01;PERNAMBUCO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7278;2017-07-01;PERNAMBUCO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7279;2017-08-01;PERNAMBUCO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7280;2017-09-01;PERNAMBUCO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7281;2017-10-01;PERNAMBUCO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7282;2017-11-01;PERNAMBUCO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7283;2017-12-01;PERNAMBUCO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7284;2017-01-01;ALAGOAS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7285;2017-02-01;ALAGOAS;ÓLEO DIESEL S-1800;(m3);5.0;2022-09-12 23:11:30.887749
7286;2017-03-01;ALAGOAS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7287;2017-04-01;ALAGOAS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7288;2017-05-01;ALAGOAS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7289;2017-06-01;ALAGOAS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7290;2017-07-01;ALAGOAS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7291;2017-08-01;ALAGOAS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7292;2017-09-01;ALAGOAS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7293;2017-10-01;ALAGOAS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7294;2017-11-01;ALAGOAS;ÓLEO DIESEL S-1800;(m3);35.0;2022-09-12 23:11:30.887749
7295;2017-12-01;ALAGOAS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7296;2017-01-01;SERGIPE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7297;2017-02-01;SERGIPE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7298;2017-03-01;SERGIPE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7299;2017-04-01;SERGIPE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7300;2017-05-01;SERGIPE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7301;2017-06-01;SERGIPE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7302;2017-07-01;SERGIPE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7303;2017-08-01;SERGIPE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7304;2017-09-01;SERGIPE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7305;2017-10-01;SERGIPE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7306;2017-11-01;SERGIPE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7307;2017-12-01;SERGIPE;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7308;2017-01-01;BAHIA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7309;2017-02-01;BAHIA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7310;2017-03-01;BAHIA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7311;2017-04-01;BAHIA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7312;2017-05-01;BAHIA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7313;2017-06-01;BAHIA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7314;2017-07-01;BAHIA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7315;2017-08-01;BAHIA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7316;2017-09-01;BAHIA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7317;2017-10-01;BAHIA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7318;2017-11-01;BAHIA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7319;2017-12-01;BAHIA;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7320;2017-01-01;MINAS GERAIS;ÓLEO DIESEL S-1800;(m3);5.0;2022-09-12 23:11:30.887749
7321;2017-02-01;MINAS GERAIS;ÓLEO DIESEL S-1800;(m3);10.0;2022-09-12 23:11:30.887749
7322;2017-03-01;MINAS GERAIS;ÓLEO DIESEL S-1800;(m3);5.0;2022-09-12 23:11:30.887749
7323;2017-04-01;MINAS GERAIS;ÓLEO DIESEL S-1800;(m3);10.0;2022-09-12 23:11:30.887749
7324;2017-05-01;MINAS GERAIS;ÓLEO DIESEL S-1800;(m3);5.0;2022-09-12 23:11:30.887749
7325;2017-06-01;MINAS GERAIS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7326;2017-07-01;MINAS GERAIS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7327;2017-08-01;MINAS GERAIS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7328;2017-09-01;MINAS GERAIS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7329;2017-10-01;MINAS GERAIS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7330;2017-11-01;MINAS GERAIS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7331;2017-12-01;MINAS GERAIS;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7332;2017-01-01;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7333;2017-02-01;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7334;2017-03-01;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7335;2017-04-01;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7336;2017-05-01;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7337;2017-06-01;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7338;2017-07-01;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7339;2017-08-01;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7340;2017-09-01;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7341;2017-10-01;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7342;2017-11-01;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7343;2017-12-01;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7344;2017-01-01;RIO DE JANEIRO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7345;2017-02-01;RIO DE JANEIRO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7346;2017-03-01;RIO DE JANEIRO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7347;2017-04-01;RIO DE JANEIRO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7348;2017-05-01;RIO DE JANEIRO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7349;2017-06-01;RIO DE JANEIRO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7350;2017-07-01;RIO DE JANEIRO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7351;2017-08-01;RIO DE JANEIRO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7352;2017-09-01;RIO DE JANEIRO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7353;2017-10-01;RIO DE JANEIRO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7354;2017-11-01;RIO DE JANEIRO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7355;2017-12-01;RIO DE JANEIRO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7356;2017-01-01;SÃO PAULO;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7357;2017-02-01;SÃO PAULO;ÓLEO DIESEL S-1800;(m3);225.0;2022-09-12 23:11:30.887749
7358;2017-03-01;SÃO PAULO;ÓLEO DIESEL S-1800;(m3);385.0;2022-09-12 23:11:30.887749
7359;2017-04-01;SÃO PAULO;ÓLEO DIESEL S-1800;(m3);1225.0;2022-09-12 23:11:30.887749
7360;2017-05-01;SÃO PAULO;ÓLEO DIESEL S-1800;(m3);1275.0;2022-09-12 23:11:30.887749
7361;2017-06-01;SÃO PAULO;ÓLEO DIESEL S-1800;(m3);1450.0;2022-09-12 23:11:30.887749
7362;2017-07-01;SÃO PAULO;ÓLEO DIESEL S-1800;(m3);1560.0;2022-09-12 23:11:30.887749
7363;2017-08-01;SÃO PAULO;ÓLEO DIESEL S-1800;(m3);1265.0;2022-09-12 23:11:30.887749
7364;2017-09-01;SÃO PAULO;ÓLEO DIESEL S-1800;(m3);1455.0;2022-09-12 23:11:30.887749
7365;2017-10-01;SÃO PAULO;ÓLEO DIESEL S-1800;(m3);1193.0;2022-09-12 23:11:30.887749
7366;2017-11-01;SÃO PAULO;ÓLEO DIESEL S-1800;(m3);500.0;2022-09-12 23:11:30.887749
7367;2017-12-01;SÃO PAULO;ÓLEO DIESEL S-1800;(m3);240.0;2022-09-12 23:11:30.887749
7368;2017-01-01;PARANÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7369;2017-02-01;PARANÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7370;2017-03-01;PARANÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7371;2017-04-01;PARANÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7372;2017-05-01;PARANÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7373;2017-06-01;PARANÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7374;2017-07-01;PARANÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7375;2017-08-01;PARANÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7376;2017-09-01;PARANÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7377;2017-10-01;PARANÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
7378;2017-11-01;PARANÁ;ÓLEO DIESEL S-1800;(m3);0.0;2022-09-12 23:11:30.887749
