ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;VENDAS
2020;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;85763,475
2020;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;58008,482
2020;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;62762,868
2020;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;64825,624
2020;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;80225,452
2020;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;76233,664
2020;SET;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;84178,444
2020;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;73826,27
2020;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;62749,592
2020;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;49409,42
2020;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;154195,4
2020;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;169852,26
2020;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;129212,528
2020;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;92213,422
2020;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;119451,612
2020;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;151928,166
2020;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;168693,955
2020;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;134370,268
2020;SET;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;131683,909
2020;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;148057,628
2020;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;114068,17
2020;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL S-500;100224,608
2020;JAN;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;101054,4
2020;FEV;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;120935,595
2020;MAR;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;126006,906
2020;ABR;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;104739,17
2020;MAI;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;117458,22
2020;JUN;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;130110,2
2020;JUL;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;150392,82
2020;AGO;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;143592,71
2020;SET;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;138693,88
2020;OUT;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;156523,95
2020;NOV;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;141941,352
2020;DEZ;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL S-500;117961,75
2020;JAN;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;10026
2020;FEV;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;10350
2020;MAR;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;9978
2020;ABR;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;8193,807
2020;MAI;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;9256,5
2020;JUN;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;9805,5
2020;JUL;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;10902,5
2020;AGO;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;11450,1
2020;SET;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;10519
2020;OUT;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;10991
2020;NOV;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;9095,783
2020;DEZ;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S-500;9514
2020;JAN;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2020;FEV;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2020;MAR;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2020;ABR;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2020;MAI;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2020;JUN;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2020;JUL;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2020;AGO;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2020;SET;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2020;OUT;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2020;NOV;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2020;DEZ;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-1800;0
2020;JAN;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2020;FEV;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2020;MAR;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2020;ABR;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2020;MAI;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2020;JUN;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2020;JUL;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2020;AGO;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2020;SET;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2020;OUT;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2020;NOV;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2020;DEZ;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-1800;0
2020;JAN;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;1032,987
2020;FEV;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;0
2020;MAR;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;0,465
2020;ABR;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;6533,991
2020;MAI;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;5460,707
2020;JUN;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;9202,377
2020;JUL;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;15144,893
2020;AGO;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;0
2020;SET;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;0
2020;OUT;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;0,777
2020;NOV;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;7260,533
2020;DEZ;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-1800;9363,35
2020;JAN;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;0
2020;FEV;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;0
2020;MAR;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;0
2020;ABR;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;0
2020;MAI;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;0
2020;JUN;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;0
2020;JUL;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;0
2020;AGO;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;0
2020;SET;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;0
2020;OUT;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;0
2020;NOV;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;0
2020;DEZ;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-1800;0
2020;JAN;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;0
2020;FEV;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;0
2020;MAR;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;0
2020;ABR;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;0
2020;MAI;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;0
2020;JUN;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;0
2020;JUL;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;0
2020;AGO;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;0
2020;SET;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;0
2020;OUT;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;0
2020;NOV;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;0
2020;DEZ;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-1800;0
2020;JAN;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2020;FEV;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2020;MAR;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2020;ABR;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2020;MAI;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2020;JUN;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2020;JUL;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2020;AGO;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2020;SET;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2020;OUT;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2020;NOV;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2020;DEZ;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-1800;0
2020;JAN;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2020;FEV;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2020;MAR;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2020;ABR;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2020;MAI;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2020;JUN;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2020;JUL;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2020;AGO;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2020;SET;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2020;OUT;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2020;NOV;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2020;DEZ;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-1800;0
2020;JAN;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2020;FEV;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2020;MAR;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2020;ABR;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2020;MAI;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2020;JUN;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2020;JUL;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2020;AGO;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2020;SET;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2020;OUT;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2020;NOV;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2020;DEZ;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-1800;0
2020;JAN;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2020;FEV;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2020;MAR;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2020;ABR;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2020;MAI;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2020;JUN;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2020;JUL;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2020;AGO;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2020;SET;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2020;OUT;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2020;NOV;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2020;DEZ;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-1800;0
2020;JAN;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2020;FEV;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2020;MAR;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2020;ABR;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2020;MAI;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2020;JUN;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2020;JUL;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2020;AGO;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2020;SET;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2020;OUT;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2020;NOV;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2020;DEZ;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-1800;0
2020;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2020;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2020;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2020;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2020;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2020;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2020;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2020;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2020;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2020;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;0
2020;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;3
2020;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-1800;3
2020;JAN;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;0
2020;FEV;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;16
2020;MAR;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;81
2020;ABR;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;43
2020;MAI;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;30
2020;JUN;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;35
2020;JUL;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;41
2020;AGO;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;36
2020;SET;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;48
2020;OUT;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;48
2020;NOV;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;29
2020;DEZ;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-1800;33
2020;JAN;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-1800;250
2020;FEV;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-1800;258
2020;MAR;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-1800;258
2020;ABR;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-1800;195
2020;MAI;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-1800;307
2020;JUN;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-1800;440
2020;JUL;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-1800;356
2020;AGO;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-1800;245
2020;SET;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-1800;201
2020;OUT;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-1800;261
2020;NOV;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-1800;209
2020;DEZ;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-1800;274
2020;JAN;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-1800;0
2020;FEV;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-1800;0
2020;MAR;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-1800;0
2020;ABR;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-1800;0
2020;MAI;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-1800;0
2020;JUN;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-1800;0
2020;JUL;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-1800;0
2020;AGO;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-1800;0
2020;SET;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-1800;0
2020;OUT;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-1800;0
2020;NOV;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-1800;0
2020;DEZ;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-1800;0
2020;JAN;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-1800;0
2020;FEV;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-1800;0
2020;MAR;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-1800;0
2020;ABR;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-1800;0
2020;MAI;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-1800;0
2020;JUN;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-1800;0
2020;JUL;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-1800;0
2020;AGO;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-1800;0
2020;SET;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-1800;0
2020;OUT;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-1800;0
2020;NOV;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-1800;0
2020;DEZ;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-1800;0
2020;JAN;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-1800;0
2020;FEV;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-1800;0
2020;MAR;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-1800;0
2020;ABR;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-1800;0
2020;MAI;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-1800;0
2020;JUN;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-1800;0
2020;JUL;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-1800;0
2020;AGO;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-1800;0
2020;SET;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-1800;0
2020;OUT;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-1800;0
2020;NOV;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-1800;0
2020;DEZ;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-1800;0
2020;JAN;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-1800;0
2020;FEV;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-1800;0
2020;MAR;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-1800;0
2020;ABR;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-1800;0
2020;MAI;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-1800;0
2020;JUN;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-1800;0
2020;JUL;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-1800;0
2020;AGO;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-1800;0
2020;SET;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-1800;0
2020;OUT;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-1800;0
2020;NOV;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-1800;0
2020;DEZ;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-1800;0
2020;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;0
2020;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;0
2020;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;0
2020;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;0
2020;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;0
2020;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;0
2020;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;0
2020;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;0
2020;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;0
2020;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;0
2020;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;0
2020;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-1800;0
2020;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-1800;0
2020;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-1800;0
2020;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-1800;0
2020;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-1800;0
2020;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-1800;0
2020;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-1800;0
2020;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-1800;0
2020;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-1800;0
2020;SET;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-1800;0
2020;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-1800;0
2020;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-1800;0
2020;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-1800;0
2020;JAN;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-1800;0
2020;FEV;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-1800;0
2020;MAR;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-1800;0
2020;ABR;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-1800;0
2020;MAI;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-1800;0
2020;JUN;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-1800;0
2020;JUL;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-1800;0
2020;AGO;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-1800;0
2020;SET;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-1800;0
2020;OUT;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-1800;0
2020;NOV;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-1800;0
2020;DEZ;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-1800;0
2020;JAN;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-1800;0
2020;FEV;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-1800;0
2020;MAR;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-1800;0
2020;ABR;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-1800;0
2020;MAI;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-1800;0
2020;JUN;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-1800;0
2020;JUL;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-1800;0
2020;AGO;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-1800;0
2020;SET;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-1800;0
